# BEAST v1.10.1
# Generated Wed Aug 22 09:35:54 CEST 2018 [seed=1534923353837]
# -beagle_SSE -overwrite YFV.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(americas)	age(americas)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.frequencies1	CP1.frequencies2	CP1.frequencies3	CP1.frequencies4	CP2.frequencies1	CP2.frequencies2	CP2.frequencies3	CP2.frequencies4	CP3.frequencies1	CP3.frequencies2	CP3.frequencies3	CP3.frequencies4	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
43700000	-5836.282925816965	-547.7398185716108	-5288.543107245354	1034.6016446692406	974.3983553307594	6221.365330435173	243.89501452506738	1765.1049854749326	710.8694624496131	10.921678376244188	3.969118368454876	12.346492520622215	0.24673024745513927	0.26111777344771503	0.3596449673957505	0.13250701170139678	0.2139340666850616	0.2371784587057247	0.2830618095299862	0.26582566507922306	0.2159226610134142	0.26067523533788667	0.24583796955882828	0.27756413408987846	0.29882950590784424	0.1727290606850426	2.287075450345158	0.3153258218413452	0.15113354875413848	2.5335406294044884	3.5591378519952966E-4	2.3693474432416223E-4	3.012837405051664E-4	0.7187410194485434	-0.04174056381232285	-5288.543107245354	0.0	-535.9704265156324
43750000	-5824.518744122674	-547.4413158445974	-5277.077428278077	1198.0044245700383	810.9955754299617	6935.3092262803475	378.7939617792309	1630.2060382207692	676.9180623715281	12.714202404349155	9.093464268981624	13.536590602338508	0.2572024113913579	0.25175631587403396	0.2858698839087555	0.20517138882585434	0.31323854512163984	0.23426633181773918	0.21339543755539017	0.23909968550522637	0.2253609254104851	0.23297068225396708	0.249982570463213	0.29168582187234243	0.17168121346035176	0.551819133397615	2.16610350295958	0.3428695879872155	0.07629642298670301	2.5808339890260545	2.882411671814529E-4	2.358228286729064E-4	2.5183418656105815E-4	1.1785987176734498	-0.06598461564792948	-5277.077428278077	0.0	-534.1083601715777
43800000	-5864.218668646188	-570.5274271927627	-5293.691241453425	1304.3941773635474	704.6058226364526	8540.405470228692	271.46051418343103	1737.539485816569	1149.375313243074	13.757349434629582	4.61203850572655	12.397076913091237	0.2785519972347669	0.21270733673845052	0.2814171148308391	0.22732355119594522	0.24338919857550262	0.2770612718991111	0.18731304507620194	0.29223648444918005	0.19951767434069748	0.2727990759659622	0.2576090465570323	0.2700742031363157	0.3187825098490806	0.10014612488918938	2.3426146074155825	0.5027241307688414	0.09995980465826135	2.397316064572871	2.7071024361760977E-4	2.388545971908396E-4	2.1369267687465658E-4	0.8521631624005072	-0.005171665931002735	-5293.691241453425	0.0	-557.7862618278863
43850000	-5819.943606846632	-542.3109657189923	-5277.6326411276395	1048.353191437136	960.646808562864	6177.074996970445	176.8725289853185	1832.1274710146815	657.1071339792313	9.512964475300441	4.962653930315896	16.26109207910213	0.3300994212837137	0.21912425923085474	0.29695097537786197	0.15382534410757132	0.26305241200039936	0.2466436129055223	0.22213738765065982	0.26816658744341415	0.22936291043457246	0.22933786924169738	0.24699076491497773	0.2943084554087601	0.1420125809727964	0.2569212780683494	2.3289338113607267	0.31782822197035154	0.08216514194969209	2.6000066360799314	3.1246464925677837E-4	2.766800873196047E-4	2.797575680098108E-4	0.9690750542329578	-0.0026040480257017652	-5277.6326411276395	0.0	-530.4266536206729
43900000	-5825.742423717335	-534.2382487281437	-5291.504174989192	691.7342522344558	1317.2657477655443	5056.721539915072	185.49408373130467	1823.5059162686953	653.1366862825607	11.84880981151279	7.039766641275626	11.094663290922458	0.26620038295888676	0.2503671200807262	0.3105435547077059	0.17288894225268273	0.25803380467081566	0.2084796192325151	0.27317644126733487	0.26031013482933013	0.23612435057714384	0.24748724212598694	0.22113348738765973	0.2952549199092174	0.16805393838451044	0.17290435773865045	2.2312054719954726	0.36731334083276573	0.09883238993285945	2.5338542692343498	4.131836396405966E-4	3.922380040957515E-4	3.7264186111892616E-4	0.8787463597880792	0.05971935261860219	-5291.504174989192	0.0	-522.1111286361012
43950000	-5839.098672965987	-571.659339334547	-5267.439333631441	800.7515542115531	1208.248445788447	7365.70798333183	279.95205787235506	1729.047942127645	1052.5569995027008	13.215994350339393	5.204925915932421	12.753362254924397	0.2624974594692713	0.2620489855470569	0.3310441566934645	0.14440939829020863	0.28338155243085955	0.18224798493909755	0.23724863674201968	0.2971218258880188	0.20190667915006824	0.27206618688612133	0.254473928325364	0.27155320563845436	0.22597012568974215	0.205729568403666	2.453585740904849	0.3340732895775279	0.08905382071990064	2.576872889702546	2.5886776748327444E-4	3.0434000730683575E-4	2.407930635889684E-4	1.1320313443317458	0.014191251715087928	-5267.439333631441	0.0	-558.9760318752184
44000000	-5816.965313286876	-542.0345811913495	-5274.930732095527	746.6591971934296	1262.3408028065705	5743.738980566523	288.831215418134	1720.168784581866	855.3460924009913	9.393354781753098	5.850751196487458	12.880637720716766	0.29498742621661234	0.25957134136391186	0.23039212420048322	0.21504910821899406	0.24035198994891865	0.2426747900328338	0.22429635216346688	0.29267686785477615	0.21163393308488335	0.24325374975878183	0.24269857617041138	0.30241374098593143	0.24380942855124485	0.18227127270067367	2.5966424793196996	0.3021068322000267	0.10976544527491164	2.588127722525038	3.3486931391016545E-4	2.628330458150318E-4	2.897312683265591E-4	0.9647404444749325	0.06306490591398084	-5274.930732095527	0.0	-529.4863384532056
44050000	-5813.787140245747	-539.1598974575234	-5274.627242788223	720.9892278286875	1288.0107721713125	5601.648916664303	349.7614663494206	1659.2385336505795	687.7988981207612	8.418273965884834	3.8086928906466224	12.859866310648956	0.2958486254787379	0.24550862222423228	0.26129973417527513	0.19734301812175623	0.2810713020421893	0.1859694923048029	0.2654887573620623	0.2674704482909409	0.2078336992971368	0.2528032803811377	0.25249507315379405	0.2868679471679395	0.24402728691317438	0.22238176861842412	2.4771490420280182	0.3843291907449148	0.09149512897350295	2.524175680281558	3.70443698863699E-4	3.0742355815707744E-4	3.186084445980502E-4	0.761550478361926	0.019428355610605214	-5274.627242788223	0.0	-527.5623356598093
44100000	-5800.538570765158	-522.3583953699157	-5278.180175395242	788.5524789553104	1220.4475210446894	4967.454985395389	234.15698456189284	1774.8430154381072	547.5606426444874	7.517020520885419	4.797287538673434	15.729410891717349	0.2703981756098269	0.2356791860765586	0.3104410981600523	0.18348154015356394	0.356791935562728	0.21069051958431378	0.2046207035844172	0.22789684126853652	0.21967437183268376	0.23308028988917967	0.2505637114089234	0.29668162686922117	0.20094733117895575	0.1618048759234484	2.2146852453629418	0.39519353177499694	0.08289087120368904	2.52191559702129	5.003221768450095E-4	5.688362331699418E-4	4.054421889135894E-4	0.9569791750547502	0.01441222043940999	-5278.180175395242	0.0	-510.5907779747613
44150000	-5809.578419007189	-531.4289240837891	-5278.1494949234	654.2564104274732	1354.7435895725268	4724.254008647035	252.28653346654863	1756.7134665334513	661.2351716630732	6.145103067045216	6.6214373073025765	11.810050193596947	0.3607994003888687	0.18459889759737613	0.30268564553000693	0.1519160564837502	0.25838374509452045	0.2805226662595979	0.2271742085937437	0.23391938005213342	0.20827444721665594	0.27370431787284366	0.23797632016608883	0.28004491474441984	0.23738063261366724	0.09101874372291725	2.5648039834074003	0.41370093941936004	0.07837423814100802	2.50792482243961	4.146348635707673E-4	4.091814610157191E-4	3.9903816056900167E-4	0.8675865992794822	0.15696503125840147	-5278.1494949234	0.0	-519.8560825886335
44200000	-5816.031506685486	-543.184596500748	-5272.846910184739	835.9044553597673	1173.0955446402327	5627.315926051945	221.7910544774571	1787.208945522543	653.2742394808254	6.057754129290517	4.693238611265342	12.229881839209503	0.2836785186279653	0.22824431833663092	0.29616754728753614	0.19190961574786997	0.3675908436291224	0.19570976785858335	0.17977549493826808	0.25692389357402173	0.21799801030176993	0.2704692031075091	0.23539038411988758	0.2761424024708416	0.18980280070551075	0.24218525574785146	2.3172790089638102	0.37008389741175285	0.11161835538396318	2.5182977472042625	3.877151557465399E-4	3.543710935400684E-4	3.263858253415704E-4	0.8518113557088306	0.180222647344638	-5272.846910184739	0.0	-532.2666010757943
44250000	-5801.648566347312	-533.7674271999304	-5267.881139147382	839.0811022533358	1169.9188977466642	5267.073825694746	166.31547243612755	1842.6845275638725	646.6817498518581	9.26200508922843	7.263691805049792	13.479416708345468	0.2422588475999098	0.2416815745228742	0.3641529205586061	0.15190665731861222	0.27779721365764065	0.2216783993162095	0.23475856315403576	0.26576582387210934	0.19042111716054377	0.26271940827221707	0.22332554429572632	0.323533930271521	0.22813461556762776	0.2633083524958336	2.501903405838033	0.36522511209736386	0.07375420030127758	2.561020687601334	4.3580616413329057E-4	4.6539538648876955E-4	3.5747980349138384E-4	1.0494801424121958	0.01841431255207908	-5267.881139147382	0.0	-520.6220420535493
44300000	-5810.395008235184	-537.5326351748466	-5272.862373060338	2208.1826465180584	-199.1826465180584	8376.665390693513	212.41786444134053	1796.5821355586595	555.5518342833226	12.957615510969633	7.068237388212361	14.116484307910964	0.22216259906742453	0.24866725960274766	0.3340230814601068	0.19514705986972344	0.33928960197323904	0.20619343570640705	0.20796030284881073	0.24655665947153835	0.20164883892339402	0.24599315788708478	0.2467729505087487	0.3055850526807807	0.298447219737921	0.3886488277742531	2.154130312987382	0.2717226139373698	0.11248749920528793	2.615789886857316	4.477808695592274E-4	5.378464069737656E-4	2.2925482719615134E-4	1.1577467459618203	0.0994910102494264	-5272.862373060338	0.0	-522.9290467103757
44350000	-5816.324625645079	-555.190543949536	-5261.1340816955435	1738.6536097743053	270.3463902256947	8201.68593431306	379.8168243125211	1629.183175687479	945.6007783021482	9.782855338692524	3.8322290211354924	11.90937565410181	0.24279859370332707	0.242057009422668	0.35314434954547097	0.16200004732853618	0.33149835429997776	0.22878600105304664	0.23115732040267495	0.2085583242442959	0.19082827437160602	0.2580684873083507	0.25954053685795697	0.29156270146209456	0.19577411585087387	0.12260330391495881	3.0142606665097498	0.4450098354277333	0.07826111101986867	2.4767290535523716	3.3057655383676385E-4	3.02091526772652E-4	2.2497289201798044E-4	0.7798515707192006	0.09706122394351721	-5261.1340816955435	0.0	-541.9674126220751
44400000	-5835.67992322955	-563.6871368329424	-5271.992786396608	1402.236645748618	606.763354251382	8781.551391332932	621.3510063912684	1387.6489936087316	1008.7637918092892	7.743591187804293	4.885554827348328	14.013265487418117	0.24937248552734428	0.2114668210648898	0.3175427583167776	0.22161793509099054	0.26075685494130335	0.23017461426606795	0.2617351627279336	0.24733336806469053	0.22753965887810357	0.26083057652804	0.22033183953084706	0.2912979250630177	0.20017905223770058	0.09345191040089103	1.839872494708899	0.3563908622090819	0.08581838226856275	2.5577907555223285	2.4882402430716053E-4	2.417469152664402E-4	2.1261411280344732E-4	1.0583454036397404	-0.03387362607826828	-5271.992786396608	0.0	-553.2642511063444
44450000	-5838.697002949897	-542.8753190799765	-5295.821683869921	991.3676555461711	1017.6323444538289	6513.278864423254	375.88735839438704	1633.112641605613	764.1152400166176	13.642530204913646	3.2776149119728544	10.526129850831442	0.23147433697629505	0.2647665398750448	0.3321202754259368	0.17163884772272558	0.3075129335274511	0.2140946786951319	0.2705777413130876	0.20781464646432454	0.20123498482253632	0.2666706099540214	0.23303487925241512	0.2990595259710358	0.2470778936682599	0.16433362237136115	2.0749514419622956	0.48119808817359794	0.10747503805777305	2.4113268737685996	3.5471226841848387E-4	3.992491348585735E-4	2.884052055606504E-4	1.102388709849797	-0.09707950016387244	-5295.821683869921	0.0	-531.5979289887065
44500000	-5832.422521776139	-568.2110688624623	-5264.211452913676	1109.3899551088361	899.6100448911639	8206.665496529728	251.42851879274662	1757.5714812072533	990.1247222744843	9.691934730349145	8.902517145878361	11.049391207314338	0.21829192543388015	0.27189494100025907	0.30957439877476217	0.20023873479110077	0.3097875007690127	0.21248686071390743	0.22636988160725183	0.25135575690982315	0.2606385009137031	0.2326593441698123	0.2530151248244757	0.2536870300920176	0.22988239321373724	0.23931040492599803	1.8488117178350587	0.30879678199010663	0.09867884899417709	2.592524369015685	2.418543138284378E-4	2.086880841642667E-4	2.366735278924368E-4	0.8099510493916214	0.1641406830932275	-5264.211452913676	0.0	-556.7572681974217
44550000	-5849.667836412702	-560.6814499830524	-5288.986386429649	1080.7636902725128	928.2363097274872	7092.374797262141	237.7034882238607	1771.2965117761394	861.5357433482121	6.2309599700078255	5.155548110002169	12.680172645527717	0.27598806552658856	0.24441683040050488	0.33643395579149843	0.14316114828141052	0.292240475462851	0.1891769026609781	0.26327178076772917	0.25531084110843655	0.2137203467929114	0.2723376176001282	0.2154453305883396	0.2984967050186293	0.2803160666274055	0.08576919488118326	2.452194749691326	0.33505643532004986	0.06854215488399806	2.59640140979592	2.934423240357652E-4	2.7610816545180173E-4	2.8517418718131403E-4	1.0219311847152626	0.08206888382630703	-5288.986386429649	0.0	-549.4450800317521
44600000	-5805.229264704928	-531.5398837184869	-5273.689380986441	1026.9686003553632	982.0313996446368	5841.2285952781385	248.86648016279344	1760.1335198372067	573.8777168805694	8.448214437679935	2.6175713404714216	12.631736558730271	0.27390669539134327	0.24163728589142272	0.27329248666736655	0.21116353204986965	0.28180994792764213	0.21498459561971936	0.24748220823122408	0.2557232482214092	0.2128268084278106	0.26719098204368164	0.23637680060797708	0.283605408920539	0.22062511145828398	0.21682772871932363	2.2982579658007283	0.44041801586356977	0.07211367224590491	2.4874683118904937	4.2458167644344455E-4	4.3054306250302687E-4	3.289090977709008E-4	1.1820721864312298	0.10727371116982598	-5273.689380986441	0.0	-520.5368021617951
44650000	-5810.47879043143	-537.1144429638898	-5273.36434746754	1226.661658772658	782.338341227342	6112.018110673208	228.6483906884343	1780.3516093115657	614.8267805372493	6.629316218604215	3.788587600640493	12.59356200225664	0.2722565070771081	0.23320084625605594	0.2947296827400749	0.19981296392676315	0.27550125026060773	0.2338131384724331	0.2613443313608271	0.22934127990612718	0.2278090090503103	0.25537424871976866	0.2460158466085737	0.2708008956213557	0.271237813495799	0.027146760661174035	2.296910528462628	0.35176518917262545	0.09168028477717691	2.5565545260501663	3.633443494458844E-4	3.2022841055158094E-4	2.7098645110394166E-4	1.2103502778565933	0.08245179660224375	-5273.36434746754	0.0	-526.6807703911345
44700000	-5792.025326164705	-542.128366547823	-5249.896959616882	971.6278256125956	1037.3721743874044	6100.879119462303	380.5688387093912	1628.4311612906088	641.1970060217907	10.383975754907015	4.4665758396967	13.871371441267398	0.23241342529743064	0.24535394138251887	0.3851601886070201	0.13707244471303234	0.2826105677056594	0.20102317085715962	0.29224790826396607	0.22411835317320986	0.22588459969193145	0.27153657012410537	0.23593144040209757	0.266647389781874	0.25654588014676905	0.4188359556073526	2.753819142615439	0.3855260086010497	0.09021167240221138	2.5242623189967044	3.1048287838008926E-4	2.543632151127286E-4	2.955934507126483E-4	1.1472393672921763	0.057887929403049564	-5249.896959616882	0.0	-529.2150539116536
44750000	-5806.906519052812	-534.043709338023	-5272.862809714788	1063.317612170316	945.6823878296841	5844.517793142768	371.0161760269152	1637.9838239730848	678.6277410788057	7.540687485715611	4.368282080522687	12.163852055011912	0.25776113451970506	0.2551840251777032	0.29811819524345895	0.1889366450591349	0.29729586859853546	0.19780101114366241	0.21656365388504206	0.2883394663727551	0.23246282814428473	0.2327910783316513	0.24864080435342265	0.2861052891706499	0.3290076200350406	0.8624415811932865	2.597226317672794	0.2561940322850138	0.08195840552116164	2.6618475621937874	3.630144358110551E-4	3.086437751839603E-4	3.0980553123041525E-4	0.7509066687936703	0.07985827855422574	-5272.862809714788	0.0	-520.8780440200161
44800000	-5813.064081922783	-531.5660430859245	-5281.4980388368585	590.4675935583472	1418.5324064416527	4585.766609261248	200.76770260820626	1808.2322973917937	587.9920322235656	11.791841435077792	7.61308073831707	12.081508113490807	0.23175625465647134	0.22818144973066817	0.30809678271194485	0.23196551290091777	0.33703535257777045	0.1794204870788362	0.24824875542667849	0.2352954049167098	0.24342952381133526	0.2493776375111217	0.21942267830595374	0.287770160371598	0.2160501221279033	0.33379475149224364	2.6202115891944127	0.37285019164402905	0.1189932229907484	2.5081565853651857	3.8994797213782854E-4	3.6558363736231847E-4	3.7892613314728527E-4	1.1614201137244735	0.028702048836255576	-5281.4980388368585	0.0	-518.3523784620389
44850000	-5804.699897651166	-534.1159798334503	-5270.583917817716	533.053760904074	1475.946239095926	4907.42436775306	200.4264902093336	1808.5735097906663	596.9419142984361	7.953903778784581	8.199718056368345	13.715499609892476	0.28679258757207204	0.2782873968440109	0.2610860012610884	0.17383401432283083	0.32478589161007165	0.2369012122127336	0.2363549832637425	0.20195791291344753	0.25624072916094665	0.20940651316170444	0.24083450087442254	0.2935182568029353	0.31112265867272676	0.24359851445090167	2.4051992441321857	0.24702699293527675	0.08420610112693969	2.668766905937745	3.894109013056147E-4	3.576543704061397E-4	3.5748055248990016E-4	1.0996826806866866	0.15091514732122308	-5270.583917817716	0.0	-521.5543752364847
44900000	-5836.340546019521	-555.5782193502542	-5280.762326669266	1083.1214146411794	925.8785853588206	6599.40439462888	336.5833093617219	1672.4166906382782	795.1630683962242	7.592388209252503	7.328189192909632	13.437098744331616	0.2456159515183781	0.20951507254264046	0.3219932059672509	0.2228757699717329	0.25280150523083816	0.17164700908976566	0.27707515174425723	0.298476333935134	0.21666942036324	0.2574620325902637	0.24293459474069237	0.282933952305813	0.17681510103320952	0.2521545845602915	2.1004749720923384	0.4419901689288663	0.12200969943595052	2.436000131635144	3.1630715210770007E-4	2.7617259358440855E-4	2.8534845795573875E-4	1.0076368723661953	-0.00409509440145058	-5280.762326669266	0.0	-543.9579916230039
44950000	-5792.637753926061	-541.1607543144038	-5251.476999611657	1240.6788280916599	768.3211719083401	6512.678975172688	363.8996440389752	1645.100355961025	792.5435052632672	10.398908548393145	6.4917299029014055	13.0400569900459	0.27634492552766116	0.24665988289302884	0.2808017561345719	0.1961934354447403	0.3039484662893427	0.20795297057912945	0.22911245235289765	0.25898611077862527	0.223523231695429	0.24978837539753565	0.2353738927094359	0.29131450019760846	0.17845056240974122	0.2435286338149813	2.662677908650352	0.3537758034532972	0.12198883195843993	2.5242353645882227	3.503834243591882E-4	2.9742657095128494E-4	2.691099804241606E-4	0.9679948906105262	-0.018185021656457107	-5251.476999611657	0.0	-527.8820666687002
45000000	-5807.008293712229	-538.9583341914342	-5268.049959520795	1046.6619741805598	962.3380258194402	6076.169566718025	371.9543538396781	1637.045646160322	743.4241440231874	8.258864150410036	4.08363061109957	10.732077824179228	0.2496818638436303	0.26820563622155325	0.28527246238200615	0.1968400375528126	0.3001337134971869	0.19922779311415692	0.2344357317839556	0.2662027616046956	0.2245561563063158	0.23718025071513738	0.25146763554925716	0.28679595742929853	0.2947042501850876	0.5541356400180203	2.1046935456650293	0.3267109099313073	0.12433118549999422	2.5489579045686583	5.183293020565125E-4	6.590886269852364E-4	3.09382840164644E-4	1.0818929014263765	-0.1138813974502707	-5268.049959520795	0.0	-526.3528429704926
45050000	-5797.235098939438	-521.040904329013	-5276.194194610425	629.1367507383002	1379.8632492616998	4461.797203979063	289.0028367926672	1719.9971632073327	604.194340642026	11.17998761064468	4.563917897463553	13.333446757287158	0.23707338637143588	0.2322862331521255	0.34521856394451444	0.18542181653192644	0.30831503148642747	0.19238261788792943	0.27033279616843586	0.22896955445720207	0.200577582081795	0.2549727483114699	0.23871813465443076	0.30573153495231337	0.2769191859082594	0.19412274129765883	2.1864279809449	0.41404220369794226	0.08728042366949007	2.4986773726325278	5.303786760306471E-4	5.541116942714069E-4	4.3316173413641013E-4	0.9547360430913637	0.020341275222115464	-5276.194194610425	0.0	-508.74921241149195
45100000	-5806.393845968889	-531.3062092646339	-5275.087636704255	1269.9591777383853	739.0408222616147	6147.203052879715	242.92337469840407	1766.0766253015959	550.7058026366499	14.358232677254783	4.389038659374919	12.285342574420245	0.26654007457077245	0.28468706857892334	0.2537839335745622	0.19498892327574435	0.31242908691635046	0.20148762872052775	0.23778565426095058	0.24829763010216582	0.21597498993714012	0.2602900019914896	0.24651601046546723	0.27721899760591195	0.37315154540545475	0.7381204112689941	2.139791086403549	0.34008111408279107	0.09213508463876048	2.5677838012784076	4.5629052375265283E-4	6.099990658771177E-4	3.01899615716817E-4	1.359831526351352	0.05338785296369495	-5275.087636704255	0.0	-517.439728942848
45150000	-5813.964288358792	-538.9814607743407	-5274.982827584451	1307.3104763133051	701.6895236866949	6623.5581202851445	248.08186854773743	1760.9181314522625	683.0144534010227	9.62590444336209	7.210656257215835	13.492620511292445	0.3291484471926687	0.1809423085108734	0.33187840887389036	0.15803083542256988	0.250613782968982	0.24709195143882046	0.25219306473108305	0.25010120086110915	0.21654788025988772	0.22112209585932016	0.24998336722799125	0.3123466566528094	0.2123715134148313	0.1942960258346458	1.7988597708797098	0.36297935279311155	0.08610511703649448	2.550915530170355	4.2109117580746864E-4	3.7071211792404464E-4	3.1591701280636814E-4	1.2310002497954724	0.17337531095450875	-5274.982827584451	0.0	-526.9330741911824
45200000	-5804.979733072529	-539.4590607995038	-5265.5206722730245	1268.1265646648042	740.8734353351958	6773.312228366845	273.6587588770825	1735.3412411229174	589.3152042090097	12.14194712210513	5.315651907518575	13.963657079646806	0.24657505791394346	0.23015783010436947	0.32553713305714127	0.1977299789245483	0.2956634603703442	0.16256728566383835	0.2570199851062952	0.2847492688595169	0.2570473516332492	0.23298789040959136	0.24692176383482248	0.2630429941223455	0.17460055563044424	0.4601712345054859	1.9819418590300888	0.3715409364840881	0.08268624073106837	2.5457728227848033	4.1573088119529165E-4	4.4471713206835356E-4	2.7405175350038175E-4	1.1838043293917893	0.08550011114531049	-5265.5206722730245	0.0	-526.6927799652515
45250000	-5801.3472991662975	-535.5436102437195	-5265.803688922578	865.912674882612	1143.087325117388	5294.556128817492	207.59422931712433	1801.4057706828758	434.3903487132585	6.510385860735744	5.518537829286402	12.615278868269437	0.27500222450855066	0.21708949841848715	0.29529980383398524	0.2126084732389794	0.2823422367291901	0.2240826161928332	0.24348106975112765	0.2500940773268437	0.21463092684876114	0.24390361981841668	0.25001947031036775	0.291445983022463	0.23973118928843837	0.0067286042379738915	2.730297426339207	0.28216009947330734	0.1260502024265953	2.5917896981000568	4.2925659590408897E-4	3.8476195945553126E-4	3.294564364659171E-4	0.9143150563084447	0.20784527041918063	-5265.803688922578	0.0	-524.0289575483837
45300000	-5807.946129915435	-530.0145230611555	-5277.93160685428	693.9629569230975	1315.0370430769026	4590.625848483875	164.74419855222192	1844.2558014477781	666.5214634185091	6.973786034012462	5.056304734240847	13.43201731283417	0.2591589503072734	0.25468337256637796	0.31505514719770744	0.1711025299286437	0.30171172802785706	0.2038715433888774	0.2727294867502591	0.22168724183300098	0.21017843797873087	0.27837425683014383	0.24168885462439374	0.26975845056674014	0.25933810807632507	0.21542215929540376	2.756075274673075	0.3688215368698831	0.10852864264933512	2.522649820480743	6.171840353590889E-4	7.410328337323464E-4	4.504515764679498E-4	1.0433089402530735	-0.0991416991238948	-5277.93160685428	0.0	-516.6167994699597
45350000	-5833.984424275787	-566.3554024389529	-5267.629021836834	1031.4461010620878	977.5538989379122	7029.772430310803	235.2090408969361	1773.7909591030639	1172.569739024967	11.341384476337058	6.87349548852944	12.3129612101154	0.3127841100621621	0.20746583048760162	0.3311785125212794	0.1485715469289594	0.29084764747476666	0.22905271274559005	0.23153556701560504	0.2485640727640325	0.20168337282986726	0.2645672309204837	0.2103966169909322	0.3233527792587255	0.2210152111060858	0.2765896236147914	2.3491452302810543	0.39811982774019383	0.07939038300684831	2.5224897892529183	3.3057289811698053E-4	2.646102013438217E-4	2.737630346938861E-4	0.7916108689768437	0.11517211558454951	-5267.629021836834	0.0	-553.0235159988393
45400000	-5756.4221277641955	-505.0682806641941	-5251.353847100001	755.144882775413	1253.855117224587	4334.436985775026	164.08420197147362	1844.9157980285263	510.9331814000289	6.675518761913073	3.7990580113415517	13.53042131527161	0.2810317616887232	0.23545751155319256	0.3345442935474755	0.1489664332106113	0.3165282499493479	0.2640312745770659	0.20950246100717787	0.20993801446640237	0.21607248661411016	0.2530177510759072	0.24252265890012478	0.28838710340986656	0.20051531715731355	0.004647318900486392	1.735803116532681	0.39318493494323237	0.08438592128659052	2.5224291437701383	6.136755042351438E-4	8.109570621738798E-4	4.2938102678732805E-4	1.6975243652381569	0.10595113850358519	-5251.353847100001	0.0	-495.1056160091565
45450000	-5804.169895822909	-537.9221209181321	-5266.247774904777	1416.2308821040044	592.7691178959956	6673.781460511299	204.83938069141615	1804.1606193085838	436.20041254907125	7.641573420447239	4.436309302709208	15.614091883994574	0.2979918334171185	0.23088009752637423	0.29979186086949583	0.17133620818701426	0.30892280916541637	0.21908199998983743	0.24963486727947043	0.22236032356526966	0.23085642394419106	0.25749981391263066	0.21829065444082837	0.2933531077023585	0.23612900082025443	0.517082211602317	3.299437709185106	0.4065195356521627	0.09903911633836626	2.494441348009432	4.344019675227804E-4	4.959616588908882E-4	2.7468133022610794E-4	1.488063814408118	0.08928346047084287	-5266.247774904777	0.0	-523.3410797370627
45500000	-5820.830705296679	-545.0828733555314	-5275.7478319411475	1253.9203518200875	755.0796481799125	6531.854145455229	293.12706017699264	1715.8729398230073	868.916215161146	14.549957843898762	7.817525173743216	14.609612902072309	0.24439341979990215	0.23463171694752263	0.32200890717277414	0.19896595607980402	0.3081291724792818	0.1946867887533179	0.23158703438714617	0.2655970043802479	0.2317228745545537	0.2622703090356475	0.2216422479269918	0.2843645684828155	0.277762078204539	0.34916750678496883	2.4399940553933552	0.3558118800897241	0.10972393277188128	2.534464187138355	3.1567438940848007E-4	3.008964452706819E-4	2.9175558694375937E-4	1.0667237532021931	0.12059004172410309	-5275.7478319411475	0.0	-530.8233195599228
45550000	-5827.998687242198	-553.5132870262445	-5274.485400215954	1063.9527587110908	945.0472412889092	6738.071712471567	289.8165998470118	1719.1834001529883	913.6859654327023	13.007306058516171	3.660138709200312	11.871210174771054	0.20956159808029695	0.24971435862290922	0.30175900838721814	0.23896503490957866	0.26846991507173296	0.19761486583780077	0.3014538612301965	0.2324613578602633	0.21129762403322377	0.2646119057524214	0.23739050821623578	0.2866999619981273	0.2738018337366511	0.2380284569474705	2.3216932385511386	0.3849717960077522	0.13264157905788282	2.482386624934327	3.675055718355694E-4	3.324321708414495E-4	2.7959617864890124E-4	1.0323817878057684	-0.06137511554886028	-5274.485400215954	0.0	-540.925675630413
45600000	-5840.548240046791	-553.8614866696081	-5286.686753377183	854.8797370053129	1154.120262994687	6478.630280966653	254.34826460388632	1754.6517353961137	1010.3931483249595	9.72702280253524	5.389614313204788	14.482600314045971	0.23428825368358513	0.21014339562854467	0.37398060891519874	0.1815877417726745	0.2646079112966402	0.23495221255146567	0.26994511715512826	0.23049475899675934	0.24782769276430033	0.24601694619497977	0.22093426909072317	0.28522109195000483	0.21212798608397465	0.25776009100698644	1.9386538417258936	0.41577475765484295	0.07672078288610118	2.507504459459018	3.30484184277382E-4	2.3340661871561625E-4	3.146146141904403E-4	0.6862308662698132	0.028566114912810643	-5286.686753377183	0.0	-542.0333789845329
45650000	-5834.833187251505	-549.2143174770285	-5285.618869774476	867.0896595579547	1141.9103404420453	6668.262780430299	426.0726662584525	1582.9273337415475	731.1499955349294	13.640024152841288	3.3714882536178665	13.550918307534166	0.2763390294131689	0.242709628737226	0.30361592886052047	0.1773354129890878	0.32053654094130934	0.19046305444634842	0.23746684611699237	0.2515335584953434	0.20963668907630523	0.2441899348488158	0.24600290441512104	0.3001704716597663	0.20163003673727933	0.4521246716013573	1.6541653620165007	0.3839741846205672	0.09535718436913389	2.5206686310102615	3.552322959371357E-4	3.3031908797861444E-4	2.9245129564223687E-4	1.418204772214269	0.056636979110958934	-5285.618869774476	0.0	-537.7698027801118
