# BEAST v1.10.0 Prerelease #VEME2017
# Generated Wed Aug 23 09:03:48 BST 2017 [seed=1503475403637]
# -beagle
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Americas)	age(root)	age(Americas)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
2550000	-5936.374776813196	-583.0239692686515	-5353.350807544544	1021.638745220307	383.1696813793872	987.361254779693	1625.8303186206128	1043.9209666623422	9.716124490418343	4.828656365246624	12.437205057445048	0.24840622211203142	0.23438859644410606	0.26172249214704946	0.2554826892968146	0.24109399901332185	0.07374006185428829	1.837214548505321	0.3494416951868343	0.10452548865722328	2.546032816155949	2.536131276435165E-4	2.536131276435165E-4	-5353.350807544544	0.0	-552.2815195740877
2560000	-5942.06752166274	-607.7062509796914	-5334.361270683048	1548.095106618754	427.6433313213959	460.904893381246	1581.3566686786041	1496.008084092929	11.822983579656118	5.002309245880953	12.876761607441361	0.24425640664567053	0.22288884189715033	0.25940073279458553	0.27345401866259506	0.2441098072311652	0.5861313461137757	1.668381093628916	0.3375712676883326	0.08554827393402518	2.5768804583776497	1.8954294967427548E-4	1.895429496742754E-4	-5334.361270683048	0.0	-575.9288080217883
2570000	-5938.005929607011	-598.7512409507717	-5339.2546886562395	1189.7094567499344	312.4640974485973	819.2905432500656	1696.5359025514026	1332.8210647959872	8.416639829050268	9.364691300582843	11.652770644503141	0.26114105458013803	0.23426519470119977	0.24114823848245046	0.26344551223621326	0.18679666924563706	0.4275196200849917	2.574896279460798	0.39130712026484604	0.12685021846430278	2.4818426612708593	2.3441411179123811E-4	2.344141117912382E-4	-5339.2546886562395	0.0	-564.7834229916444
2580000	-5933.773764416243	-601.6790885729025	-5332.09467584334	1159.8145735061137	409.9607585723385	849.1854264938863	1599.0392414276616	1394.9405658647058	8.19813348586966	3.309846688678923	10.747231438137845	0.24464544258046536	0.23582801087001357	0.25237430866061256	0.2671522378889101	0.189080778373426	0.46097131402557784	2.6900999513645636	0.3456308440032086	0.11575771887844327	2.538611437118357	1.967834359721854E-4	1.9678343597218545E-4	-5332.09467584334	0.0	-569.605982738033
2590000	-5937.648096350069	-587.777006893426	-5349.871089456643	1111.885485791617	361.4005479934246	897.1145142083831	1647.5994520065753	990.4949610259314	10.643827426275978	11.128149028296818	14.811004127854579	0.2504520002497808	0.24624432246762537	0.2445115555266629	0.2587921217559326	0.24880588064686252	0.24942101510152717	2.2797972446389028	0.2933381305302666	0.14065916937433479	2.5660027000954084	2.1791417544574475E-4	2.1791417544574462E-4	-5349.871089456643	0.0	-554.0996657991227
2600000	-5930.890091412576	-586.893097598816	-5343.99699381376	1284.9814123738893	312.05317243232383	724.0185876261107	1696.946827567676	1042.4929753776682	7.981083587131332	5.75957594168459	10.548187015748546	0.26825366628951247	0.2307972721837305	0.23343941599418944	0.2675096455325692	0.2960698731393623	0.09319849386422976	1.753203758452491	0.3950668067931877	0.09512167090888984	2.5098115222979307	2.0882530205563584E-4	2.0882530205563592E-4	-5343.99699381376	0.0	-556.875329847212
2610000	-5972.046677021868	-632.4623984049741	-5339.584278616894	2116.5912887593504	539.5627954935676	-107.59128875935039	1469.4372045064324	1803.7930365320651	10.602763620859191	5.27071323920625	12.495470668894312	0.2597836166545191	0.2519900092366345	0.24763439434392198	0.240591979764926	0.21324866345753676	1.7101795474880568	1.7995448146202835	0.3889154664151379	0.1059514443786996	2.5051330892061716	1.381832375348375E-4	1.3818323753483759E-4	-5339.584278616894	0.0	-598.2503890693963
2620000	-5953.010178183581	-630.0173257929744	-5322.9928523906065	1915.9510089011942	568.9391511881051	93.0489910988058	1440.0608488118949	2034.5144502298604	8.65294646899122	4.160662457624286	11.826149419526722	0.2448499296998704	0.2304760234286051	0.26436949666099063	0.2603045502105355	0.2789080095859157	0.013940762469805744	2.009651268677067	0.4760455279962359	0.10662880010104256	2.41732567190273	1.394720755294995E-4	1.394720755294995E-4	-5322.9928523906065	0.0	-599.1726240411158
2630000	-5966.199926973711	-632.064690190181	-5334.13523678353	1909.8501168398975	501.6619709220855	99.14988316010249	1507.3380290779146	1785.2984299097636	10.82017935318482	6.989989924289066	12.480890576224258	0.23189300183040307	0.25457041518973395	0.250390334445599	0.26314624853426555	0.27511175067753507	0.5102131436363092	2.6071385618614986	0.4435535324204082	0.09501712993964581	2.4614293376399554	1.4837778755363477E-4	1.4837778755363485E-4	-5334.13523678353	0.0	-597.9753352508089
2640000	-5950.501600062155	-599.7418988845486	-5350.759701177607	1047.791262978215	377.26085167036246	961.208737021785	1631.7391483296376	1145.3026296236178	10.179110942516498	4.1720381003455485	10.03108334826489	0.22238558881207923	0.25354305107414077	0.27227153114742253	0.251799828966359	0.2901179833250943	0.2512051273204818	2.7001443760544404	0.39750850326492193	0.13693602801943536	2.4655554687156536	2.1433170851066648E-4	2.143317085106664E-4	-5350.759701177607	0.0	-567.12399255751
2650000	-5937.040634291862	-594.7984559890017	-5342.24217830286	1157.8833572503595	335.1306043214616	851.1166427496405	1673.8693956785385	1011.1304749773673	9.178543095805775	6.834744641105872	12.637521362624788	0.24518881890143618	0.2507817989263685	0.24323034026891452	0.2607990419032824	0.15110447845487154	0.14441856401268666	3.4383674772604955	0.3663801292491763	0.09109676604505453	2.5425231047057797	2.359045160726226E-4	2.359045160726228E-4	-5342.24217830286	0.0	-560.6722837804409
2660000	-5949.4428138812755	-595.3331613274034	-5354.109652553872	1130.8787366844833	329.10245046867266	878.1212633155167	1679.8975495313273	1098.803834134352	18.627565763459646	3.835500321715342	11.922300332660642	0.2517038795618977	0.25403705553490974	0.2535243950688349	0.24073466983435915	0.2382016025339949	0.130977923266132	1.7155031272575871	0.5436616936323427	0.10405090196217573	2.3522874044054904	2.7019204815959664E-4	2.7019204815959653E-4	-5354.109652553872	0.0	-563.14598589325
2670000	-5940.0611093271855	-602.4412864760347	-5337.619822851151	1500.9353298316344	390.86211335287874	508.06467016836564	1618.1378866471214	1129.622303803859	12.114078252787435	3.447545865324148	9.2880199741624	0.2423227968273427	0.236388751653741	0.263964697181353	0.25732375433756477	0.20896833182288835	0.5363495420848051	2.2793304167524884	0.4464395900482856	0.10266712589169456	2.450893284060031	1.9100213827661904E-4	1.9100213827661917E-4	-5337.619822851151	0.0	-570.5870975766284
2680000	-5957.756478193317	-600.5860595397164	-5357.170418653601	970.514318090321	375.3721205795141	1038.485681909679	1633.627879420486	1130.709071247353	10.68023062483862	4.672260369071061	11.273966171598522	0.2267477745123505	0.2435256587945286	0.25804822951230516	0.27167833718081724	0.1930597857981779	0.22990258534352265	3.1648042609233666	0.30116097243169665	0.09343138100087084	2.6054076465674427	2.163214997166735E-4	2.163214997166735E-4	-5357.170418653601	0.0	-567.4774664152333
2690000	-5957.545967403388	-612.3378168284781	-5345.20815057491	1353.6723625049774	385.10317149697363	655.3276374950226	1623.8968285030264	1928.9338627453253	9.44982222460094	4.584864537778157	10.316421739493675	0.242131705937025	0.2573149031100019	0.253056177481504	0.2474972134714707	0.2507007593846026	0.35230425649549246	1.7012504828047934	0.4172438789798333	0.11810138966031167	2.4646547313598663	1.929753602985824E-4	1.9297536029858238E-4	-5345.20815057491	0.0	-581.1848377981737
2700000	-5953.143513893798	-617.997661583565	-5335.145852310233	1526.8769179680562	475.0397285295316	482.1230820319438	1533.9602714704683	1570.234990373026	7.761562388912898	5.400285389665988	13.469809671456453	0.2494621450331608	0.25498794729008617	0.24697796491777071	0.248571942758984	0.2149460936214601	0.28927347975925016	1.734784071985789	0.349999936166237	0.09123861242306402	2.5587614514107124	1.64579978530087E-4	1.645799785300869E-4	-5335.145852310233	0.0	-587.3823465322463
2710000	-5951.209971115055	-597.6709871400078	-5353.538983975047	1212.9325112151303	361.1628506310411	796.0674887848697	1647.8371493689588	1176.14302237086	13.743427067459258	7.704953812746382	11.937856128654007	0.2356395048584809	0.2500752350035851	0.2403092617985805	0.27397599833935526	0.23915413918805203	0.0732101405702935	1.6079900800143851	0.3316394961433302	0.06504640598976592	2.603314097866917	2.248202372377977E-4	2.2482023723779777E-4	-5353.538983975047	0.0	-566.5836047112053
2720000	-5953.521166140684	-607.5433531677184	-5345.977812972966	1353.6469944729524	373.8818703318582	655.3530055270476	1635.1181296681418	1666.7038583526444	13.391445237206925	3.6379039373866036	10.763931361181822	0.24423707886281992	0.2528184814519876	0.27012838947089723	0.23281605021429694	0.20336760388808195	0.2021997611751573	2.188967090262629	0.3925462105992077	0.08644112898357909	2.5210126604172274	1.9363262997074577E-4	1.9363262997074563E-4	-5345.977812972966	0.0	-575.8548709002987
2730000	-5975.833322441402	-623.8931683919054	-5351.940154049496	1633.400919912316	535.8366947992217	375.5990800876839	1473.1633052007783	1775.0309590238007	12.903161495632311	10.600242357098681	9.464564042526817	0.2561179781314504	0.23679354128478725	0.26250817993996994	0.24458030064379416	0.22730007259108304	0.4570565720684245	1.6240433004239077	0.35175633156740954	0.09342575382725558	2.554817914605348	1.7358510935499497E-4	1.73585109354995E-4	-5351.940154049496	0.0	-591.4280850329378
2740000	-5969.480050167388	-627.6780700916983	-5341.80198007569	2020.4945176847052	504.34359666910456	-11.494517684705215	1504.6564033308955	2067.0544081877515	6.442538959799557	4.632148208866141	13.704911227750522	0.252151018334372	0.21984346558822773	0.26578070894263733	0.2622248071347647	0.25727455893982076	0.243252592141895	1.962183416451506	0.2852934656656257	0.11059339909054473	2.6041131352438422	1.4744320846750704E-4	1.4744320846750701E-4	-5341.80198007569	0.0	-596.7892013599968
2750000	-5953.2324927325835	-608.6176630906741	-5344.61482964191	1420.6105509039126	408.38890454279135	588.3894490960874	1600.6110954572086	1254.2272705764933	5.815123305582869	3.761388773192599	12.241117503602968	0.24725445509801353	0.24197057432665497	0.24638241574358957	0.2643925548317438	0.1987263178141622	0.213096484892357	2.520472743449109	0.32886671102565296	0.11550441604602493	2.555628872928335	1.977704827204296E-4	1.9777048272042963E-4	-5344.61482964191	0.0	-577.4846299949942
2760000	-5957.474740044714	-615.3608342483417	-5342.113905796373	1449.0934147600922	452.6656450920093	559.9065852399078	1556.3343549079907	1803.0344214915515	11.904479741057525	4.567017336558413	11.122219827239817	0.23962860841118225	0.2511627620986505	0.24982950757654063	0.25937912191362833	0.1927168277180071	0.10245946704953245	2.01469117530664	0.41755327874307574	0.07129449693444773	2.511152224322489	1.7291939027204878E-4	1.7291939027204873E-4	-5342.113905796373	0.0	-584.2864959109826
2770000	-5948.187636507639	-611.2776712577429	-5336.909965249895	1430.3820501083924	420.470588939088	578.6179498916076	1588.529411060912	1524.5351020743985	10.370235229676998	6.238057588086555	11.973892595592622	0.23700069611554261	0.2586394723714617	0.2520751861092685	0.2522846454037289	0.269077672111252	0.35467435899130845	2.1184803606113585	0.3183098929966691	0.1040911845502762	2.5775989224530664	1.7147148932237046E-4	1.7147148932237044E-4	-5336.909965249895	0.0	-579.123266116406
2780000	-5939.908750104726	-596.2912933750425	-5343.617456729684	1225.6969894986512	357.8615937716524	783.3030105013488	1651.1384062283475	1195.7859107508664	13.821959027594717	3.0587069284922745	11.874578020775747	0.24366564807193627	0.24325693700573603	0.23712212600602675	0.2759552889163026	0.19611697606810358	0.011624582371316045	2.0288549581406046	0.34165731630351515	0.10221192855909855	2.556130755137398	2.0442865651088262E-4	2.0442865651088254E-4	-5343.617456729684	0.0	-565.5585928900745
2790000	-5949.490136858401	-597.5563651589671	-5351.933771699433	1096.4055013311893	345.0744235456955	912.5944986688107	1663.9255764543045	1196.313694149048	5.615075286819219	4.110310396518515	10.474257062237518	0.23461598332514397	0.25288456510610713	0.24268486127082675	0.2698145902979238	0.19915996955175572	0.34516071184675406	2.3582267217326813	0.27131336568990005	0.1350137462621443	2.5936728880479643	2.139557297067816E-4	2.1395572970678175E-4	-5351.933771699433	0.0	-566.8668907518589
2800000	-5941.948685643563	-599.1401207635672	-5342.808564879996	1146.8067940030742	407.41193008739714	862.1932059969258	1601.5880699126028	1538.9336323308457	9.072695930076057	12.52462182838796	13.22398347774553	0.22510653634593	0.24047152047490636	0.25573035937283034	0.278691583806335	0.17300117840176552	0.09934507929110609	1.84624529242967	0.35939992547934285	0.11883277011747886	2.5217673044031876	2.47533904054392E-4	2.47533904054392E-4	-5342.808564879996	0.0	-566.2558272944141
2810000	-5951.950097453002	-604.8163574620412	-5347.133739990961	1307.9847429091164	340.572060781067	701.0152570908836	1668.427939218933	943.7814165570015	13.198017592733402	4.836843021074724	13.511736991637894	0.23472045249474627	0.2529624237635959	0.2283736801374551	0.2839434436042044	0.2595571431304443	0.2034117900718945	2.2961924076263815	0.44955803795482935	0.08481073091323996	2.46563123113194	2.0639615857832953E-4	2.0639615857832944E-4	-5347.133739990961	0.0	-572.4476839310709
2820000	-5954.490215994965	-608.4841834452043	-5346.006032549761	1645.670515889273	317.71250097650176	363.329484110727	1691.2874990234982	1642.9683020831135	6.683806183534419	3.8496060069093567	11.300442138602264	0.24699091859940966	0.237108869843708	0.2677610603482593	0.24813915120862476	0.2512383583722567	0.4880097475047609	2.05061800009632	0.3811751961135687	0.10679139905234268	2.5120334048340975	1.949543205040218E-4	1.9495432050402174E-4	-5346.006032549761	0.0	-577.2444028950315
2830000	-5934.44095323735	-589.0490346284744	-5345.391918608876	1095.9360660308123	329.8224985557069	913.0639339691877	1679.177501444293	871.0437944777856	7.960010721958393	4.736603153447224	11.733214502827456	0.23807568931918327	0.2531438261818781	0.24810396277819077	0.26067652172074957	0.23184656482473556	0.16931805461779892	2.2384848611908774	0.393756175293569	0.11115273621469522	2.4950910884917454	2.3746701213088654E-4	2.3746701213088657E-4	-5345.391918608876	0.0	-557.9571445299792
2840000	-5950.983376411053	-608.0344090326664	-5342.948967378386	1574.8170889999133	425.69729263254476	434.18291100008673	1583.3027073674552	1359.7234818371726	10.529657599193717	6.388544673387357	11.912229776084827	0.25125140398825796	0.23699009409270516	0.25800192988874027	0.2537565720302984	0.1465267041619773	0.6551220556428634	3.1803931817970947	0.3463829324738355	0.10842493077431817	2.545192136751858	1.91967201609451E-4	1.9196720160945103E-4	-5342.948967378386	0.0	-573.0801869417401
2850000	-5936.966658941326	-605.9465416708603	-5331.0201172704665	1265.8561761481858	370.69865664181265	743.1438238518142	1638.3013433581873	1513.464176349868	12.712511451372345	5.497792681811284	11.425036575245729	0.23762827271533205	0.2529054745852256	0.24444331036720518	0.2650229423322391	0.19579536591642338	0.030560139720331184	2.1339172258115857	0.4271029915170342	0.07933140923826107	2.493565599244717	1.892070914720122E-4	1.892070914720122E-4	-5331.0201172704665	0.0	-574.3962939347892
2860000	-5945.119257709323	-607.1757480195469	-5337.943509689777	1557.7279071621704	330.8085907010132	451.27209283782963	1678.1914092989869	1480.4091758548388	11.936701150315454	4.136490754898787	14.393228414694805	0.2474012069791007	0.23925890864027058	0.2575488153410454	0.25579106903958526	0.17676355891522802	0.4268843158297941	1.8718292989041374	0.31767069594938857	0.08978920781261966	2.592540096238005	1.8494774279431635E-4	1.8494774279431637E-4	-5337.943509689777	0.0	-575.5412694134293
